sentences,value
wkwkwk iya saksi bisu galau ampe sempet mikir anak stress knp eh tau besok tweetnya isi jkt,0
bilang temen beli tiket mending beliin bensin dongo motor isi pake aer aoa,1
sabtu pagi masyarakat adat baduy lanjut jalan kantor gubernur banten kawasan pusat perintah provinsi banten kp b curug kota serang sebabaduy,0
aamiin lenceng agama rejim kuasa kuasa allah lebih,0
kapir asli bisa menang busa mulut alam nyata cundang oh puja wowo,1
rp haneul sok mes cupu dientotin on retweet,1
himmler pimpin devisi ss serta perwira ss yesus yahudi ras arya,0
okesip otak bolot konfyus,1
cupu loe bawa squad,1
ringgit niaga banding dolar as,0
gerombol cebong ngumpet kayak sembur air,1
kelola perkara sistem tiket masuk bromo tengger meru emang biadab idiot pantek jembat,1
prediksi togel bangka pools minggu november angka main colok bebas top top top shio kambing angka twins prediksi hukum toto https t co vobbze zxv,1
beban hidup tingkat rasa bani sumbu pendek treak kopar kapir mrk kurang job demo krn udh laku,1
smakin bodoh pancasila uud tap mpr no final pki larang kecebong rayu rayu presiden utk perpu,1
makasih hurup cina v,0
radio bolot,1
tuyul kaliii ah usir guanlin,0
ikut kaji calculus balik suluclac hidup yahudi bahasa israel kuno,0
fuck teroris budha myanmar,1
wkwkwkkw geblek,1
selesai idiot tweetdsap,0
hormat kerja perintah gimana negara hancur bilang hrs harga kerja perintah bego dongo jgn,1
cebong is kepala isi perutmya prof,1
sebenernya ogah temenan ama rl rp anjing canda jan nang wkwk gatau orang bikin bacot ae wkwk,1
iya lawan bilang berat aparat negara andil mudah an gantipresiden biar cukong jumawa biar cukong sok kuasa biar megatron dapa,1
besok besok budek slaahin pentagon,1
mata pejam tunggu tampar terima tampar suara asing laki laki masuk dengar eeeeeh ngapain arra buka,0
bangke hajar,1
om mahmud siasat allah swt krn siasat yahudi ajakalah koq inshaallah,0
nyamuk keparat,1
hormat hindu makan daging hormat islam makan babi,0
kliatan pengeeen msk kabinet kerja eps cb hitung utang sdh dkt triliun hrsnya anggota dpr jgn jln negri biaya parpol cabut ide brilian,0
wedeeeh mah ky brother from another mek hahahahahah ngocol anjing ni anak g paham lg chatan ketawa mulu ampe sakit perut banget open minded friendly kocak sampah idiot demen ngentot pikir memek memek mulu,1
beda atheis ken tuhan pgn ummat atur rekrutmen dll cerdas dikit kurang atheis tuhan parah idap sakit manusia serakah rakus percaya tunggu,0
mudah presiden bawa indonesia posisi yangbagus kisi misix,0
ppp buru buru tolak wacana pilkada dprd,0
setiausaha agung pas datuk takiyuddin hassan sahkan cuba pinda lembaga parti presiden parti,0
tuding antek aseng aseng sungguh tepuk tangan,0
asmara pujangga kere dg jablay asuransi garap sawah yukk wkwk,1
tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohoninternationalflowerfestival nor,0
iya cocot,1
duit kuasa bikin kampret haduhhh pdhl dunia singgah bro,1
andre onta dah mate hajar,1
tol bangun asing aseng duit biar gampang transportasi njarah sumber alam daerah ts,0
kaget anjir tbtb kucing masuk kamar asw,1
delete gendut jelek,1
tangkal paham radikal edar masyarakat butuh dukung elemen kecuali suluh agama suluh agama harap peran halau kembang paham radikal,0
ketua komisi ii jokowi tolak hapus pilkada langsung ketua komisi ii,0
gubernurzamannow gusipulputi ganjaryasin djarotsihar hasananton kosterace nurdinsudirman karolingidot keanekaragaman budaya suku agama sungguh kaya djarot hadap serta rakercabsu,0
anda biar sakit kudis tapak barah ubat pu amin lgbt utusanmalaysia utusanonline,0
titit titit hambur,1
hidup cebong klo produksi makan hoaks,1
iye hakim garis ditabayunin beliau tipe dgnya ilmu nol minus harap islam ganggu umat adu domba ken pimpin beres kaga,0
gubernur indonesia pa woooow salah putra baik bangsa indonesia pribumi layak pimpin negeri moga allah swt lindung lurus juang tega islam maju bangsa negara,0
najis muka kek setan,1
eror jo kampang dri kemaren gitu,1
bokong cekcih,1
daya ekonomi pesantren ulama jawa barat dukung jokowi pilpres tetapjokowi,0
jyjyk maho,1
https ngentoto mememk lonte lempung kontol crottt jembut cuh,1
muslim jaga nkri henti me nyembah allah swt dungu biadab,1
mok antek tok mok kurus tok,0
hmm iya masker ditutupin taplak ngembang,0
lmao anak anak anak anak tengil banget jg main plas plos lieur ih jempol congor begimana,1
yelah katolik church la haha,0
bhuakakakaka dukung kumpul bani onta sumbu pendek selamat nikmat pimpin presiden mantap pilihjokowi,1
cebong sebut kafir kafir pimpin kafir jadi teman kafir musuh dll dll tad,1
tahu bima apk idiot,1
kon ngregani iso ngregani awak lek kon mbajingi yo iso bajing nang awak dik tenang ae,1
suka citra laris piala citra versi kecebong kolam cari makan hidup hasil jilat master kecebong peduli master cebong goblok kolam,1
sapa jual aseng ko pangeranya disodorin keluarga jual kaya bumi indonesia amerika kolaborasi jd antek aseng yah om,1
lesbi nganggep salah apasalahnya cinta maap normal gapernah nanggep lesbi gay bisex sbg salah pgn hidup damping sm pandang belah m,0
gendut kontol mitos fakta p fetish latex p,1
terima kasih presiden jokowi,0
bajing la banjingan,1
juta tenaga kerja indonesia masalah negeri negara negeri jiran malaysia,0
presiden jokowi tinjau proyek bandara kertajati rencana operasi juni pd tahap kapasitas terminal tampung juta tumpang bijb bangun atas lahan luas ha bangun ak,0
pdi juang target agk menang persen tidore strategi agkya malukuutara agkya,0
udik nggak tanah abang,1
kerja cornelis tionghoa stress gila,1
oohh taplak,0
hahahaha iya bener jugak sekolah katolik agam anak kebon smp usaha sana later suku agama apa terima sekolah katolik ngalamin ngga berub,0
anjing kpd ahmad dan babi kpd ahmad dhani,1
oh dasar bajing,1
brengsek ngirim foto setan,1
warga baduy selesai ingat tradisi seba pendopo pemkab lebak lanjut temu gubernur banten wahidin halim sabtu sebabaduy,0
biaya ambil alih mayoritas saham pt fi us miliar minimum dr utang kpd perban asing blm sbgi pegang saham mayoritas hrs taro duit utk bangun smelter murni bangkit listrik blm lg biaya deep cave mini,0
sengsara rais obral bacot mulu laku laku,1
foto foto wat arun muka gendut banget leher nyatu pipi no jawline mata sipit pipi gendut deh diet https t co mwxsbcpqgg,0
sedulurngaji bondowoso yu ngaji pahala hadiah guru ulama nu keluarga,0
kaga shegiya yana bani hakuri wllh sai yasha wahala,0
iya abis baca baca sejarah kelam bangun kota tua sedih banget bantai kaum tionghoa keinget tragedi mikir indo kej,0
papua indonesia hijab cadar wanita yahudi pake cadar,0
jabat bejat lomba jilat bohong,0
yaaah deh titit sen mual,1
otak pake mbak tolol,1
papah tenang ngeliat bokong semok mama https t co b ibczwut,1
pegimana tarik kaos tulis ganti gubernur jateng semangat antusiasme ajak foto kamiganjaryasin,0
tanda tanda ekonomi roket,0
sy blg smua dtg nabi sunnah amal msh relevan relevansi sunnah mudharat ex mana onta klo sesuai khanazah lokal tp mudharatnya ttp bs amal,0
menteri anggota dpr ingkar rapat potong tunjang gaji,0
anggar gaji tunjang anggota dpr potong,0
kintamani adlh anjing ras indonesia aku perkin blm aku f ration cynologique internationale fci sbg anjing ras dunia,0
owner seo tae adminnya hiring bebs xd xd s,0
ngakakakakaka bete banget asu,1
iman cebong jilat kaget,1
taehyung gemar berat mba kunti,0
iki sing lek salah sing warna ireng,0
kepedean emang najis,1
cebong kok mantap om tofa kerjain cebong dungu,1
ahok kafir budak anjing sampah agama islam sampah masyarakat,1
guru kimia w dlu rumus emang nanya banyak nanya tar ateis hubung bambang,0
hahaha baris panik gerindra pd brkoalisi jd usaha pecah koalisi lwn jkw panik bunyi gin anak sd bs sby balik rezim jkw sulit ahy jd cawapres jkw bagi menteri sindir dll,0
bejir w mimpi buruk tidur menit abis solat subuh gebleg nang,1
kerkez main kayak habis minum ciu main soft gol lihat macca jatuh ngandalin peluit sempat break cepet curtis damput tidur an,1
gin klw memek perek ngapa luh neng bilang bgtu emak perek ketemu yuks,1
me every night aaaaa anjeng malu bangsad ilang aaaaaaaaa jijik banget aaaaaaaaa nggak danta aaaaaaaaaaa ilang aaaaaaaaaaaaaaa,1
benda bodo pegi beli makan kejap mati perang start,1
kerja seni komersial ngomong copas isi kepala eks kontrak capee psk,0
botul kali heran knp warga jakarta mncari knp pecat tri jokowi anies pecat bodoh tolol fakir ide misqeen nalar sang presiden abs beliau perhati s,1
isi pikir porno heran,0
mampus rp kji ngardus taon w pantengin,1
pilkada curang jawa barat jawa barat kantong komunis catat ajar marhaen lahir daerah kubur marhaen daerah,0
gin sayang gendut ultah gila tua umur asik cepet ketemu soleha harap moga tinggal,0
biadab tuh oknum aparat keparat,1
lapar hidup mewah suriah hidup sengsara islam muhammad bejad percaya nabi,1
ngapain pilih ditenggelamin sampah laut,0
pks ultah balai kota rr ngomong nyapres balai kota ganti nama jd balai politik,0
program tki sy jurnalis koran berita indonesia hong kong,0
bodoh dongo om rg,1
bencong teriak bencong,1
lafcadio duduk bangku letak gelas minum dekat alright lafcadio doa layak katolik doa dahi bahu time to dig in lafcadio s,0
qaumi ekjayati conference jamiat ul ulama e hind janab mohd ali shabbir ka qususi qitaab,0
anies congor gede realisasi janji bisa korupsi dosen bangsat,1
malem nete,1
jilat kontol sampe tegang masukin memek,1
nanya aza benci sm film ttm jawab main adipati simple adipati ganteng aktor etika childish kampung byk drama hidup his picture always in my explore i dunno why,1
islam bawa rasulullah saw sempurna krn turun allah sang cipta cipta tujuh langit lap lihat imbang pd cipta tuhan maha asih mk lihat ada lihat s,0
kebelet berak gapernah pgn berak pohon lari cari toilet,0
wkwkwkw ccd ahhhh,1
gimana ngingetin indomarttt bawa tas nambah sampah plastik rumah,0
hmmm kl dukung tetep biar tindas gimana km g tuju kayak blg u sorta let it happen kl km support bisu dlm isu lgbt yes no,0
sikap israel paksa henti bangun mukim yahudi patuh putus sepakat internasional freepalestine greatreturnmarch gazamassacre gazaunderattack boycottisrael,0
oo hadiah pulsa yuhu ku menang,0
aneh ko dungu pelihara,1
mampus snail bee error,1
teh kasih gimana tb tb ngajak omong asing ngopi bioskop ken ngajak ngobrol,0
pp perintah tentu pegang izin usaha tambang iup izin usaha tambang khusus iupk saham milik asing divestasi saham persen tahap freeport,0
peduli sulit hadap senyum idiot chanyeol exo k,0
celengan nda jenenge wonderkid,0
jancuk ngomongin manga nyambungnya lagu jeket wota udh dgk bener dah,1
owalah bongkar celengan,0
luh anak monyet sllu bawa agama bicara politik wawas wwsn luh dangkal jdi sosmed luh bcranya sektariannizrm pecah belah umat agam suku ras agama bicara kecebong makar panglima gatot ajah kaitanny,1
nyebut cebong auto reply dasar pinggir koreng,1
boikot jerlaa tng sial kimak ni dah issue telan duit ni selamba telan duit balance card refund mcm alas ni skrg dok suspend e wallet duit lambak dlm tuh mmg lampau sial tng moga lingkup,1
kuping budek gilak pagi kali ganti busway bodoh,1
ngentod wkwk,1
heh monyet kiraa b ub kampret wkwkwkwkk,1
dungu minjem kta andal profesor junjung cba sbutkan slah kritik dr rocky gerung kritik lho nyinyir sindir sbutan mutu cba sy tnya klo presiden wowo sikapny sm,1
tolak terap pasal noda agama pilih bungkam mulut fiktif kitab suci duel argumen,0
artikel hj siti mahmudah dungu biadab bangsa lihat ayat cocok penis kurung istri mati,1
turun cina sipit,0
katekismus gereja katolik larang miras lantang tentang budak sebab miras ayat anggur positif pengkotbah mazmur amos minum anggur hati senang da,0
pintar tolol tipis batas fahri pergi toko minum keras kendara sepeda beli botol,1
gubernur pastika hadir sertijab ketua appsi,0
entah banget ges guling rezim bobrok https t co weqth v p,0
tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohoninternationalflowerfestival n,0
maaf bolot kadang temenan haji bolot,0
dukung napi ahok jokowi akal pks kasihan umat cebong,1
heboh berita database bocor simpan negeri invansi tka china buat barak barak papua,0
ade armando polisi postingan azan suci,0
perintah anti kritik perintah anti islam perintah antek pki perintah antek yahudi alasanbikinaksi kantaibanget,1
capek kayak ngerasa bego temen diskusi uji,1
hahahha monyet terbang bgini emank tl kirain cuman anak anjink doank hidup cmn miskin jahat pulak mo tiup ehhh cmn gembel dah lahhh biarin kasih heppy itung sedekah,1
lucu manusia kena pecah bom smp cacat umur hidup semb,0
ayat kafir binatang halal bunuh al qur an fitnah alkitab kristen bilang non kristen bunuh buktik,0
when barzan nanyain isi spt pdhl praktikum spt nyobain ngisi dasar hukum tara bego,1
anak rp jaman mah anjir jjkp jomblo jablay kebelet pacar,1
rezim skrang bobrok kyai dlu pdip demo bbm trus ngeluarin buku merah eh skrang bbm kesan diam diam banyak planga plongo presiden presiden bgtu pake bilang kayak umar bin khattan nauzubillah,1
toket nomor jilbab nutupin rambut ketombe kepala panuan botak dikit,1
heran setan iblis kabur takut dengar azhan mahluk allah anteng s,1
awal distribusi pupuk sasar tani musim tanam laksana bumdes bina manfaat tlogorejo kepohbaru bojonegoro rencana diri kembang bumdes topang ekonomi rakyat,0
nitip mulu kacrut,1
barangsiapa kenal sibuk baik duli cacat aib habib luthfi bin yahya,0
marah kak tar ubah monyet,1
iya eh kuping kek asing wkwk,0
percaya bahawa manusia dunia uji allah swt kaya uji sifat tamak miskin uji susah percaya bahawa golong lgbt uji hebat rana allah uji n,0
indonesia bkn milik islam msh kristen budha hindu cam,0
bbb for bangsad,1
sampah bro rumah ikan rumpon tumbuh terumbu karang biota laut hati dah limut benci salah akh besmart,0
bodo gangguin sayang,1
bini kinclong bener kaya gigi spidermen,0
intoleransi mitos komunis takut agama teroris mitos alat komunis marginal agama korupsi mitos maling teriak rampok,0
blg autis,0
diutarain sm quraish dakwah thats why ane ogah banget ngenal ustadz dakwah dengerin pilih dakwah paham konsep hermeneutika salut ajar katolik jag,0
hafal surah alquran ayat ayat rang bunuh penggal kafir ayat cocok penis,1
aahh winwen syial lesbi my typical of my girl,1
yaaaelaaaaaa manusia babi dasar,1
cunnnn la malaysia bolot abis fuhhh,1
kacrut,1
keren warteg pake taplak meja,0
huawei persen usaha operasi global adopsi cerdas buat ai,0
ni bberapa fitnah kpada jokowi pki jokowi tionghua jokowi antek asing jokowi citra fitnah hembus dri alhamdulillah hadap dg sabar,0
duka tinggal ceo ts kim tae song terima kasih sajangnim,0
harap sarap,1
keturnan pki marah tu,0
anak anak regina ant ra cerdas cerdas sanking cerdas tel sistem mentah mentah salah jalan salah tafsir regina ant oh anak cucu cicit cocot ups,1
prabowo layak presiden partai calon ngerti bidang ekonomi bangga astagaa,0
hkbp katain yakan apa israel borjong te ni biang i yakan wajib nak yakan,1
cocot,1
cebong tahu tolol gin lari dr nyata,1
bandara sotta masuk dlm bandara sibuk dunia artix mobilitas duduk gairqh tumbuh ekonomi hayukakertajati,0
duh rindu gesek kontol doi memek,1
mantap bang lanjut biar kampret bani kencing onta kejang,1
knp warga jawa barat pilih pasang asyik no jaga marwah muslim krn sunda identik muslim dukung ulama hebat aagym ustad arifin ilham dukung gubernur super prestasi kang aher program s,0
cecar ndasmu kg mutu termul tolol,1
pindah tangan asing asing indonesia tonton,0
lang arah mana buta warna hambat s menteri presiden pas bijak,0
bts unggul presiden korea selatan polling baca majalah time,0
sarap emang,1
percaya buaya darat emang,0
seng aseng manis,0
sulit bangsa indonesia informasi jatidiri presiden jokowi chirpstory,0
